$RS,2089.56,,-62.21,1.60,1847.85,-973.80,27.26,-1.57,,,,30,19.85,23597,,,,47.6240315,35.5312509,071750.078*3E
$RS,2090.49,,-62.21,1.60,1848.67,-974.24,27.29,-1.57,,,,30,19.85,23597,,,,47.6240276,35.5312618,071750.117*32
$RS,2091.42,,-62.21,1.61,1849.49,-974.67,27.33,-1.57,,,,30,19.85,23597,,,,47.6240237,35.5312728,071750.156*3A
$RS,2092.34,,-62.21,1.61,1850.31,-975.10,27.36,-1.57,,,,30,19.85,23597,,,,47.6240198,35.5312837,071750.195*33
$RS,2093.39,,-62.23,1.68,1851.56,-974.81,28.61,-1.46,,,,30,20.62,23597,,,,47.6240225,35.5313004,071750.234*37
$RS,2094.33,,-62.23,1.68,1852.39,-975.24,28.65,-1.46,,,,30,20.62,23597,,,,47.6240186,35.5313114,071750.273*33
$RS,2095.24,,-62.23,1.68,1853.19,-975.66,28.68,-1.46,,,,30,20.62,23597,,,,47.6240148,35.5313221,071750.311*3E
$RS,2096.17,,-62.23,1.69,1854.01,-976.09,28.72,-1.46,,,,30,20.62,23597,,,,47.6240109,35.5313331,071750.350*33
$RS,2097.10,,-62.23,1.69,1854.84,-976.52,28.76,-1.46,,,,30,20.62,23597,,,,47.6240071,35.5313441,071750.389*38
$RS,2098.03,,-62.23,1.69,1855.66,-976.95,28.80,-1.46,,,,30,20.62,23597,,,,47.6240032,35.5313551,071750.428*31
$RS,2098.97,,-62.23,1.69,1856.49,-977.38,28.83,-1.46,,,,30,20.62,23597,,,,47.6239993,35.5313661,071750.467*30
$RS,2099.90,,-62.23,1.69,1857.31,-977.82,28.87,-1.46,,,,30,20.62,23597,,,,47.6239954,35.5313770,071750.506*31
$RS,2101.01,,-62.39,1.76,1860.79,-973.41,29.91,-1.36,,,,30,20.78,23597,,,,47.6240350,35.5314234,071750.545*30
$RS,2101.95,,-62.39,1.76,1861.63,-973.82,29.95,-1.36,,,,30,20.78,23597,,,,47.6240313,35.5314346,071750.584*32
